LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,avg_bill_amt,utilization_ratio,avg_pay_amt,payment_ratio,delay_trend,months_late,max_delay
20000.0,2,2,2,30,0,0,0,0,0,0,21302.0,18842.0,19370.0,19355.0,17155.0,18660.0,1300.0,1800.0,1106.0,435.0,1599.0,1000.0,19114.0,0.9557,1206.6666666666667,0.06312999197795682,0,0,0
50000.0,2,2,1,39,0,0,0,0,0,0,45989.0,47302.0,48330.0,47763.0,48578.0,49015.0,2081.0,2109.0,2049.0,1864.0,1923.0,1882.0,47829.5,0.95659,1984.6666666666667,0.04149461455099189,0,0,0
50000.0,2,2,1,33,-1,0,0,0,0,0,25658.0,26539.0,27507.0,28299.0,12012.0,8923.0,1700.0,2080.0,3000.0,1000.0,1000.0,1000.0,21489.666666666668,0.42979333333333336,1630.0,0.07585040872357257,-1,0,0
60000.0,2,2,1,38,7,6,5,4,3,2,126220.0,76247.0,72225.0,67850.0,63073.0,61761.0,0.0,880.0,528.0,0.0,0.0,2380.0,77896.0,1.2982666666666667,631.3333333333334,0.008104823525384273,5,6,7
10000.0,2,2,2,22,-1,-1,0,0,0,0,656.0,8748.0,9644.0,9541.0,8971.0,9645.0,10128.0,1200.0,400.0,323.0,1600.0,300.0,7867.5,0.78675,2325.1666666666665,0.295540726617943,-1,0,0
120000.0,2,1,2,26,0,0,0,0,0,0,80975.0,82069.0,83808.0,85414.0,84569.0,85771.0,4000.0,3061.0,3019.0,2987.0,3174.0,2996.0,83767.66666666667,0.6980638888888889,3206.1666666666665,0.03827451323700871,0,0,0
230000.0,2,3,2,39,-2,-2,-2,-2,-2,-2,1876.0,1876.0,1876.0,2848.0,1876.0,4634.0,1876.0,1876.0,2848.0,1876.0,4634.0,1876.0,2497.6666666666665,0.010859420289855072,2497.6666666666665,1.0,0,0,-2
250000.0,2,2,1,25,0,0,0,0,0,0,13358.0,19102.0,23681.0,20869.0,25490.0,31258.0,6000.0,5000.0,4000.0,5000.0,6000.0,5000.0,22293.0,0.089172,5166.666666666667,0.23176183854423663,0,0,0
500000.0,2,1,1,40,0,-1,0,0,0,-1,18436.0,2574.0,1390.0,3186.0,1649.0,2507.0,3001.0,1320.0,2007.0,1651.0,2517.0,4180.0,4957.0,0.009914,2446.0,0.493443615089772,1,0,0
200000.0,2,2,1,45,-2,-2,-2,-2,-2,-2,1182.0,0.0,198.0,3532.0,0.0,0.0,0.0,198.0,3532.0,0.0,0.0,0.0,818.6666666666666,0.004093333333333333,621.6666666666666,0.7593648208469055,0,0,-2
50000.0,1,1,2,22,0,0,0,0,0,0,38251.0,34489.0,32252.0,6182.0,17118.0,8922.0,4000.0,1500.0,1500.0,2500.0,500.0,400.0,22869.0,0.45738,1733.3333333333333,0.07579401518795457,0,0,0
90000.0,2,3,1,33,0,0,0,0,0,0,86960.0,85585.0,87235.0,84511.0,84488.0,86184.0,3200.0,3114.0,3000.0,3100.0,3100.0,3500.0,85827.16666666667,0.9536351851851852,3169.0,0.036923041072853775,0,0,0
300000.0,2,2,1,31,-1,-1,-1,-1,-1,-1,3863.0,4242.0,5090.0,309.0,2700.0,7593.0,5021.0,5134.0,322.0,5013.0,7611.0,8059.0,3966.1666666666665,0.013220555555555555,5193.333333333333,1.309408749001975,0,0,-1
210000.0,2,1,1,40,0,0,0,0,0,0,47109.0,47930.0,53615.0,55117.0,57192.0,63229.0,2000.0,6500.0,3000.0,3000.0,7000.0,2500.0,54032.0,0.2572952380952381,4000.0,0.07403020432336394,0,0,0
240000.0,1,1,2,33,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,41300.0,0.0,0.0,0.0,0.0,41300.0,868.0,6883.333333333333,0.028680555555555553,7028.0,1.0210169491525425,2,1,1
10000.0,1,3,2,22,1,-1,0,0,0,0,0.0,7492.0,8589.0,9365.0,7740.0,1000.0,7492.0,1224.0,1000.0,175.0,0.0,0.0,5697.666666666667,0.5697666666666666,1648.5,0.2893289650734219,1,1,1
30000.0,1,2,2,43,0,0,0,0,0,-2,28118.0,29266.0,28829.0,15762.0,0.0,0.0,2000.0,1209.0,700.0,0.0,0.0,0.0,16995.833333333332,0.5665277777777777,651.5,0.03833292473645502,2,0,0
270000.0,1,3,2,51,0,0,0,0,0,0,152979.0,101616.0,105562.0,6102.0,6741.0,65672.0,3500.0,4000.0,1000.0,1000.0,63000.0,3000.0,73112.0,0.2707851851851852,12583.333333333334,0.17211036947879055,0,0,0
300000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,360.0,360.0,360.0,360.0,980.0,360.0,360.0,360.0,360.0,980.0,360.0,3420.0,463.3333333333333,0.0015444444444444444,973.3333333333334,2.100719424460432,0,0,-1
70000.0,2,3,2,29,0,-1,-1,2,0,0,20064.0,24336.0,25510.0,24726.0,25377.0,24818.0,24336.0,3010.0,0.0,875.0,600.0,1000.0,24138.5,0.3448357142857143,4970.166666666667,0.20590205135640852,0,1,2
440000.0,2,1,2,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162000.0,0.0,0.0,0.0,27000.0,0.0,0,0,-2
50000.0,2,3,1,46,-1,-1,-1,-1,-1,-1,65.0,0.0,1271.0,940.0,110.0,0.0,0.0,1271.0,949.0,110.0,0.0,558.0,397.6666666666667,0.007953333333333333,481.3333333333333,1.2103939647946353,0,0,-1
240000.0,2,2,1,39,-2,-2,-2,-2,-2,-2,11958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1993.0,0.008304166666666666,0.0,0.0,0,0,-2
250000.0,2,1,1,40,-1,-1,-1,0,-1,-1,326.0,326.0,652.0,326.0,326.0,326.0,326.0,652.0,0.0,326.0,326.0,326.0,380.3333333333333,0.0015213333333333333,326.0,0.8571428571428572,0,0,0
210000.0,1,2,2,27,0,0,0,0,0,0,30365.0,29858.0,30713.0,27644.0,26236.0,26312.0,1606.0,2000.0,1200.0,1200.0,1000.0,1000.0,28521.333333333332,0.135815873015873,1334.3333333333333,0.04678369407694825,0,0,0
50000.0,2,2,1,30,0,0,0,-2,-2,-2,50425.0,51400.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,16970.833333333332,0.33941666666666664,400.0,0.02356985023324331,2,0,0
130000.0,2,2,1,47,-1,-1,-1,-1,-1,-2,2317.0,29.0,2595.0,1030.0,-1121.0,-2452.0,3000.0,3000.0,1000.0,897.0,0.0,2003.0,399.6666666666667,0.0030743589743589747,1650.0,4.128440366972477,1,0,-1
200000.0,1,2,2,30,-1,-1,-1,-1,-1,-1,15140.0,18028.0,16456.0,15370.0,14966.0,16230.0,18044.0,16474.0,15392.0,14972.0,16240.0,14960.0,16031.666666666666,0.08015833333333333,16013.666666666666,0.9988772221644662,0,0,-1
300000.0,2,2,1,43,-1,-1,-2,-2,-2,-2,1314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.00073,0.0,0.0,1,0,-1
60000.0,1,2,1,40,0,0,0,0,0,0,53896.0,53640.0,51608.0,52642.0,52806.0,53530.0,2500.0,2500.0,2500.0,2000.0,2100.0,2200.0,53020.333333333336,0.8836722222222223,2300.0,0.04337958393320801,0,0,0
140000.0,2,1,2,29,0,0,0,0,0,0,51822.0,52960.0,57088.0,62868.0,65284.0,69663.0,2000.0,5000.0,6500.0,3000.0,5000.0,5000.0,59947.5,0.4281964285714286,4416.666666666667,0.07367557724119717,0,0,0
210000.0,2,3,1,41,-2,-2,-2,-2,-2,-2,16486.0,15725.0,18210.0,10784.0,41477.0,6879.0,15728.0,18213.0,10784.0,41477.0,6879.0,9498.0,18260.166666666668,0.08695317460317462,17096.5,0.9362729438395049,0,0,-2
50000.0,2,2,2,27,2,2,2,2,0,0,47760.0,45064.0,45744.0,43123.0,42343.0,43020.0,0.0,3400.0,0.0,1528.0,3038.0,0.0,44509.0,0.89018,1327.6666666666667,0.029829173126034437,2,4,2
150000.0,2,2,2,42,0,0,0,0,0,0,89341.0,79904.0,72182.0,61014.0,49502.0,46055.0,5000.0,6000.0,3000.0,2000.0,10000.0,5000.0,66333.0,0.44222,5166.666666666667,0.07788983864240524,0,0,0
150000.0,2,2,1,37,-1,-1,-1,-1,-1,-1,2897.0,2486.0,-4.0,1494.0,-6.0,8047.0,2489.0,0.0,1498.0,0.0,8053.0,0.0,2485.6666666666665,0.01657111111111111,2006.6666666666667,0.8072951589110904,0,0,-1
80000.0,1,2,2,30,0,0,0,-2,-2,-2,79813.0,82150.0,0.0,0.0,0.0,0.0,3750.0,0.0,0.0,0.0,0.0,0.0,26993.833333333332,0.33742291666666663,625.0,0.023153436278656236,2,0,0
170000.0,2,1,1,30,-2,-2,-2,-1,-1,-1,5280.0,5020.0,996.0,35490.0,6000.0,5350.0,5020.0,996.0,35490.0,6000.0,5350.0,12500.0,9689.333333333334,0.056996078431372554,10892.666666666666,1.1241915508462914,-1,0,-1
90000.0,2,2,2,26,0,0,0,0,0,0,70457.0,64479.0,31470.0,28996.0,26067.0,23292.0,2850.0,1900.0,1700.0,1000.0,1000.0,1200.0,40793.5,0.4532611111111111,1608.3333333333333,0.039426215777840425,0,0,0
180000.0,2,1,2,28,0,0,0,0,0,0,20098.0,22063.0,11705.0,14900.0,7180.0,-10.0,3000.0,4000.0,4000.0,3000.0,0.0,550.0,12656.0,0.07031111111111112,2425.0,0.1916087231352718,0,0,0
200000.0,1,1,1,53,-2,-1,-1,-1,-1,-1,513.0,974.0,4271.0,3696.0,0.0,2099.0,974.0,4271.0,3696.0,0.0,2099.0,7784.0,1925.5,0.0096275,3137.3333333333335,1.629360339305808,-1,0,-1
290000.0,2,2,1,50,0,0,0,0,0,0,272799.0,261286.0,246740.0,224260.0,233251.0,226100.0,10109.0,10126.0,7095.0,30227.0,40213.0,40211.0,244072.66666666666,0.8416298850574713,22996.833333333332,0.09422125651103906,0,0,0
520000.0,2,1,1,43,0,0,0,0,0,0,146124.0,145785.0,147972.0,157115.0,196804.0,21550.0,6024.0,18069.0,30000.0,46805.0,21550.0,1287.0,135891.66666666666,0.2613301282051282,20622.5,0.15175691420862208,0,0,0
300000.0,2,2,1,31,-1,-1,-1,-1,-1,-1,3862.0,-3.0,6367.0,570.0,3749.0,127.0,0.0,6370.0,570.0,3749.0,1217.0,60959.0,2445.3333333333335,0.008151111111111112,12144.166666666666,4.966262268266084,0,0,-1
200000.0,2,2,1,41,-2,-2,-2,-2,-2,-2,23570.0,735.0,0.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,0.0,0.0,4050.8333333333335,0.020254166666666667,123.66666666666667,0.03052869779880683,0,0,-2
170000.0,1,4,1,40,0,0,0,0,0,-2,69072.0,153837.0,144225.0,111983.0,0.0,0.0,100467.0,50269.0,3567.0,0.0,0.0,0.0,79852.83333333333,0.4697225490196078,25717.166666666668,0.32205703408562003,2,0,0
350000.0,2,1,2,33,-2,-2,-2,-2,-2,-2,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,940.0,-2.0,0.0,156.66666666666666,0.0,0,0,-2
300000.0,2,2,1,34,-1,-1,-1,-1,-1,-1,37505.0,57210.0,36667.0,34252.0,25583.0,28676.0,57210.0,36679.0,34263.0,25583.0,28676.0,37173.0,36648.833333333336,0.12216277777777779,36597.333333333336,0.9985947710932135,0,0,-1
290000.0,2,2,1,49,-1,-1,-1,-1,-1,-1,5287.0,2323.0,704.0,2135.0,1591.0,5392.0,2334.0,707.0,2145.0,1599.0,5419.0,5039.0,2905.3333333333335,0.010018390804597701,2873.8333333333335,0.9891578705828362,0,0,-1
50000.0,2,3,2,57,2,2,-2,-2,-2,-2,50525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8420.833333333334,0.1684166666666667,0.0,0.0,4,2,2
110000.0,2,2,1,28,0,0,2,0,0,0,96131.0,106932.0,103381.0,75794.0,76947.0,79105.0,14000.0,27.0,4000.0,3000.0,3000.0,10000.0,89715.0,0.8155909090909091,5671.166666666667,0.06321313789964518,0,1,2
110000.0,1,2,1,30,2,2,2,2,2,2,88168.0,90585.0,89555.0,87410.0,85576.0,84021.0,7300.0,3800.0,3000.0,3100.0,3000.0,3000.0,87552.5,0.7959318181818181,3866.6666666666665,0.04416397780379391,0,6,2
360000.0,1,1,1,45,-1,-1,-1,-1,0,-1,2369.0,1367.0,8570.0,5625.0,3684.0,2804.0,1367.0,8570.0,5625.0,0.0,2804.0,2473.0,4069.8333333333335,0.011305092592592592,3473.1666666666665,0.8533928498300503,0,0,0
30000.0,2,3,1,39,-1,2,-1,-1,-2,-2,1937.0,640.0,1751.0,0.0,0.0,0.0,0.0,1751.0,0.0,0.0,0.0,0.0,721.3333333333334,0.024044444444444445,291.8333333333333,0.40457486136783727,1,1,2
50000.0,1,3,1,48,-1,-1,0,0,0,0,2722.0,33868.0,26646.0,26832.0,27395.0,27940.0,33895.0,1439.0,959.0,994.0,1000.0,1013.0,24233.833333333332,0.48467666666666664,6550.0,0.2702832816379305,-1,0,0
260000.0,2,2,2,41,0,0,0,0,0,0,252582.0,253302.0,254767.0,190432.0,105466.0,2312.0,9725.0,10617.0,8555.0,4722.0,2146.0,199485.0,176476.83333333334,0.6787570512820513,39208.333333333336,0.22217269311080493,0,0,0
170000.0,2,1,2,27,0,0,0,0,-1,0,89909.0,61785.0,17848.0,14000.0,124208.0,122955.0,8941.0,3848.0,4000.0,124208.0,5000.0,5000.0,71784.16666666667,0.42225980392156864,25166.166666666668,0.35058102413484865,0,0,0
210000.0,2,2,1,49,-1,-1,-1,-1,-1,-1,11790.0,2230.0,390.0,3470.0,390.0,2140.0,2230.0,390.0,3470.0,390.0,2140.0,780.0,3401.6666666666665,0.016198412698412698,1566.6666666666667,0.4605585497305243,0,0,-1
250000.0,2,2,1,28,2,0,0,0,2,0,28245.0,29468.0,31488.0,34060.0,33213.0,34670.0,2000.0,2500.0,3100.0,0.0,2000.0,8000.0,31857.333333333332,0.12742933333333334,2933.3333333333335,0.09207717741597958,2,2,2
180000.0,1,1,1,46,-1,3,2,-1,-1,-1,780.0,780.0,390.0,390.0,390.0,540.0,0.0,0.0,390.0,390.0,540.0,390.0,545.0,0.0030277777777777777,285.0,0.5229357798165137,0,2,3
50000.0,2,1,2,24,0,0,0,-1,-1,-1,27320.0,50339.0,40791.0,13676.0,9457.0,390.0,27704.0,5000.0,13676.0,9457.0,14000.0,568.0,23662.166666666668,0.47324333333333335,11734.166666666666,0.4959041507892345,1,0,0
150000.0,2,2,1,26,0,0,-1,-1,-2,-2,115786.0,123423.0,5250.0,0.0,0.0,0.0,10000.0,5250.0,0.0,0.0,0.0,0.0,40743.166666666664,0.2716211111111111,2541.6666666666665,0.06238264903317121,2,0,0
20000.0,1,3,1,41,2,0,0,0,0,0,18738.0,18986.0,20110.0,19584.0,16539.0,19466.0,1376.0,1500.0,593.0,2701.0,4261.0,941.0,18903.833333333332,0.9451916666666667,1895.3333333333333,0.10026185165266305,2,1,2
80000.0,2,3,2,28,-1,-1,-1,-1,-1,-1,1646.0,4830.0,4655.0,15403.0,5849.0,2046.0,4830.0,4655.0,17663.0,5852.0,2254.0,1467.0,5738.166666666667,0.07172708333333333,6120.166666666667,1.0665717854134595,0,0,-1
50000.0,2,3,2,30,0,0,0,0,0,0,22541.0,16138.0,17163.0,17878.0,18931.0,19617.0,1300.0,1300.0,1000.0,1500.0,1000.0,1012.0,18711.333333333332,0.37422666666666665,1185.3333333333333,0.06334841628959276,0,0,0
10000.0,1,2,1,42,-1,2,0,0,2,2,9860.0,9169.0,9055.0,9908.0,9611.0,10059.0,0.0,1200.0,1000.0,0.0,1000.0,0.0,9610.333333333334,0.9610333333333334,533.3333333333334,0.05549582047102078,-3,3,2
130000.0,2,2,1,37,0,0,0,2,0,0,41200.0,42532.0,46413.0,45000.0,45800.0,0.0,2019.0,4900.0,0.0,1000.0,0.0,0.0,36824.166666666664,0.2832628205128205,1319.8333333333333,0.03584149901559212,0,1,2
120000.0,2,3,2,31,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,396.0,396.0,1100.0,396.0,396.0,396.0,396.0,1100.0,396.0,513.3333333333334,0.004277777777777778,513.3333333333334,1.0,0,0,-1
70000.0,2,1,1,62,0,0,0,0,0,0,69926.0,69474.0,60975.0,38546.0,37843.0,38632.0,4000.0,3000.0,1341.0,1359.0,1403.0,1352.0,52566.0,0.7509428571428571,2075.8333333333335,0.03949003792058238,0,0,0
390000.0,2,1,2,42,0,0,0,0,0,2,98262.0,94122.0,89672.0,83663.0,84449.0,75445.0,5003.0,5000.0,3200.0,9000.0,0.0,5000.0,87602.16666666667,0.22462094017094017,4533.833333333333,0.05175480819538329,-2,1,2
50000.0,2,2,1,23,0,-1,0,0,0,0,14465.0,48796.0,50206.0,50831.0,42731.0,43224.0,50295.0,2500.0,2031.0,1274.0,1500.0,1600.0,41708.833333333336,0.8341766666666667,9866.666666666666,0.2365606006721198,0,0,0
120000.0,2,1,2,28,-1,2,-1,-1,2,2,594.0,594.0,15611.0,7628.0,7361.0,9200.0,0.0,15611.0,3000.0,0.0,2000.0,0.0,6831.333333333333,0.05692777777777778,3435.1666666666665,0.5028544939982433,-3,3,2
310000.0,1,2,1,37,-2,-2,-2,-2,-2,-2,1619.0,1443.0,1443.0,1443.0,1443.0,2886.0,1443.0,1443.0,1443.0,1443.0,2886.0,0.0,1712.8333333333333,0.005525268817204301,1443.0,0.8424637540138173,0,0,-2
400000.0,1,2,1,45,0,0,2,0,0,2,337135.0,373869.0,366338.0,374255.0,409777.0,527566.0,44000.0,0.0,14000.0,42000.0,126000.0,18000.0,398156.6666666667,0.9953916666666667,40666.666666666664,0.1021373496194965,-2,2,2
500000.0,2,1,1,45,0,0,0,0,0,0,193083.0,210013.0,218508.0,230776.0,245546.0,255905.0,21507.0,15020.0,20007.0,20007.0,15912.0,26402.0,225638.5,0.451277,19809.166666666668,0.08779160766742673,0,0,0
170000.0,2,1,2,28,0,0,0,0,0,0,56766.0,59811.0,61987.0,63849.0,66276.0,68207.0,4000.0,3638.0,3500.0,3500.0,3000.0,3000.0,62816.0,0.3695058823529412,3439.6666666666665,0.05475781117337408,0,0,0
20000.0,2,2,2,25,2,2,2,2,2,2,14549.0,17144.0,16580.0,18366.0,18766.0,18324.0,2845.0,0.0,2067.0,1000.0,0.0,1664.0,17288.166666666668,0.8644083333333334,1262.6666666666667,0.0730364700324885,0,6,2
300000.0,1,2,2,30,-1,-1,0,0,0,-1,18468.0,60489.0,63982.0,124493.0,16367.0,41338.0,61200.0,45153.0,102749.0,186.0,45079.0,40000.0,54189.5,0.18063166666666666,49061.166666666664,0.9053629700710777,0,0,0
80000.0,1,1,1,46,2,2,2,2,2,2,40509.0,40551.0,42592.0,43296.0,43892.0,43060.0,1000.0,3000.0,1700.0,1600.0,0.0,3500.0,42316.666666666664,0.5289583333333333,1800.0,0.04253643166601024,0,6,2
170000.0,1,1,2,39,0,0,0,0,0,0,138811.0,136227.0,136893.0,122820.0,120550.0,102054.0,5505.0,4849.0,4614.0,4600.0,3704.0,4506.0,126225.83333333333,0.7425049019607843,4629.666666666667,0.03667764786658833,0,0,0
60000.0,2,2,2,25,0,0,0,0,0,0,36081.0,37194.0,38116.0,39902.0,58737.0,56902.0,2500.0,2000.0,3000.0,20000.0,3000.0,2000.0,44488.666666666664,0.7414777777777778,5416.666666666667,0.12175385491436022,0,0,0
210000.0,2,1,1,51,-1,-1,-1,2,-1,-1,3490.0,3611.0,13920.0,10284.0,3813.0,1154.0,3611.0,12797.0,0.0,3829.0,1154.0,2766.0,6045.333333333333,0.028787301587301587,4026.1666666666665,0.6659958094397883,0,1,2
100000.0,1,1,2,28,0,0,0,0,0,0,72970.0,100360.0,91329.0,76840.0,77455.0,79472.0,30000.0,4094.0,2900.0,2850.0,3300.0,3123.0,83071.0,0.83071,7711.166666666667,0.09282621693089847,0,0,0
200000.0,1,1,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-2
220000.0,1,1,1,38,-1,-1,3,2,2,-2,1815.0,743.0,743.0,43.0,-657.0,-1357.0,1486.0,0.0,0.0,0.0,0.0,0.0,221.66666666666666,0.0010075757575757575,247.66666666666666,1.1172932330827068,1,3,3
130000.0,2,2,2,40,0,0,2,0,0,0,9559.0,12394.0,11883.0,9826.0,10167.0,12685.0,3000.0,0.0,500.0,500.0,2700.0,500.0,11085.666666666666,0.08527435897435896,1200.0,0.1082478876627477,0,1,2
20000.0,1,2,2,36,-1,-1,-1,0,0,0,3152.0,0.0,4956.0,10148.0,6979.0,8353.0,0.0,4956.0,200.0,2000.0,1500.0,500.0,5598.0,0.2799,1526.0,0.2725973561986424,-1,0,0
50000.0,2,1,2,27,0,0,0,0,0,0,44402.0,44977.0,46546.0,46033.0,48656.0,41674.0,2000.0,3000.0,2400.0,3023.0,5000.0,0.0,45381.333333333336,0.9076266666666667,2570.5,0.05664223175461276,0,0,0
210000.0,2,2,2,28,0,0,-1,0,0,-2,2162.0,61.0,259323.0,139861.0,1684.0,826.0,61.0,130000.0,10000.0,1684.0,826.0,1793.0,67319.5,0.32056904761904764,24060.666666666668,0.35741006196817665,2,0,0
30000.0,1,2,2,30,0,0,0,0,0,0,6933.0,9640.0,10094.0,10300.0,10300.0,0.0,3000.0,1000.0,206.0,0.0,0.0,0.0,7877.833333333333,0.2625944444444444,701.0,0.088983857659678,0,0,0
150000.0,1,1,2,31,-2,-2,-2,-2,-2,-2,13877.0,8190.0,6203.0,9808.0,3267.0,6662.0,8422.0,6234.0,9904.0,4016.0,6695.0,6433.0,8001.166666666667,0.05334111111111111,6950.666666666667,0.8687066469473201,0,0,-2
180000.0,1,2,1,48,-1,2,2,-2,-2,-2,919.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.3333333333333,0.0017018518518518517,0.0,0.0,1,2,2
50000.0,2,2,2,22,0,0,0,0,0,0,22458.0,22571.0,22309.0,22315.0,22934.0,23243.0,1513.0,1500.0,1000.0,978.0,839.0,1800.0,22638.333333333332,0.45276666666666665,1271.6666666666667,0.05617315762349997,0,0,0
180000.0,2,1,2,33,2,-1,-1,-1,-1,-1,416.0,416.0,416.0,416.0,150.0,982.0,416.0,416.0,416.0,150.0,982.0,416.0,466.0,0.002588888888888889,466.0,1.0,3,1,2
20000.0,2,2,2,30,1,2,0,0,0,0,16560.0,15997.0,17336.0,18345.0,18643.0,19094.0,0.0,1600.0,1602.0,900.0,900.0,636.0,17662.5,0.883125,939.6666666666666,0.053201226704411415,1,2,2
150000.0,1,1,2,31,0,-1,-1,0,0,0,64378.0,14054.0,140230.0,98674.0,107664.0,111561.0,14127.0,140951.0,10000.0,10000.0,5219.0,50005.0,89426.83333333333,0.5961788888888888,38383.666666666664,0.4292186722478898,0,0,0
150000.0,2,3,1,43,0,0,0,0,0,-2,17541.0,19021.0,7861.0,7691.0,0.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,8685.666666666666,0.05790444444444444,1000.0,0.11513221015466095,2,0,0
280000.0,2,3,1,53,0,0,2,0,0,0,4405.0,7322.0,7043.0,8932.0,9654.0,10774.0,3000.0,0.0,2000.0,1000.0,2000.0,2000.0,8021.666666666667,0.028648809523809524,1666.6666666666667,0.2077706212341575,0,1,2
60000.0,2,2,1,36,1,-2,-2,-2,-1,2,0.0,0.0,0.0,0.0,982.0,832.0,0.0,0.0,0.0,982.0,0.0,1500.0,302.3333333333333,0.005038888888888889,413.6666666666667,1.368246968026461,-1,2,2
60000.0,1,1,2,29,0,0,0,0,2,2,40851.0,41891.0,44788.0,47728.0,48617.0,49669.0,2000.0,3600.0,3700.0,1800.0,2000.0,0.0,45590.666666666664,0.7598444444444444,2183.3333333333335,0.04788991898926682,-2,2,2
470000.0,1,1,1,57,0,0,0,0,0,0,83852.0,85008.0,83882.0,66207.0,65549.0,60805.0,3477.0,4100.0,2022.0,2100.0,2156.0,1740.0,74217.16666666667,0.15790886524822695,2599.1666666666665,0.03502109799395018,0,0,0
360000.0,2,2,1,56,0,0,0,0,0,0,500090.0,477461.0,455591.0,430313.0,406010.0,377820.0,15900.0,16489.0,14128.0,13210.0,10442.0,9500.0,441214.1666666667,1.2255949074074075,13278.166666666666,0.030094606360856497,0,0,0
160000.0,1,4,1,44,0,0,0,0,0,0,151394.0,153702.0,156778.0,148292.0,115841.0,116972.0,5500.0,7054.0,6511.0,4500.0,4500.0,4500.0,140496.5,0.878103125,5427.5,0.03863085557291463,0,0,0
120000.0,2,2,1,28,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1
360000.0,1,2,1,57,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1
370000.0,1,2,1,55,0,0,0,0,0,0,360546.0,369909.0,370605.0,366054.0,310869.0,311284.0,15901.0,13603.0,13500.0,11014.0,12024.0,16027.0,348211.1666666667,0.9411112612612613,13678.166666666666,0.03928124074137006,0,0,0
80000.0,2,3,2,24,2,0,0,0,0,0,58850.0,59867.0,47925.0,23642.0,21707.0,20544.0,2700.0,4500.0,1000.0,933.0,5000.0,500.0,38755.833333333336,0.4844479166666667,2438.8333333333335,0.06292816135205453,2,1,2
290000.0,1,2,1,43,-1,-1,2,0,0,0,172.0,1930.0,1752.0,3710.0,3848.0,4285.0,1930.0,0.0,2000.0,200.0,500.0,0.0,2616.1666666666665,0.009021264367816091,771.6666666666666,0.2949608205389565,-1,1,2
180000.0,1,2,2,34,1,-2,-2,-2,-2,-2,149172.0,100466.0,98458.0,89384.0,88315.0,84320.0,4600.0,4207.0,3500.0,4000.0,5000.0,602.0,101685.83333333333,0.5649212962962963,3651.5,0.03590962359555166,3,1,1
360000.0,1,2,2,44,0,0,0,0,0,0,189003.0,154847.0,122037.0,119366.0,86285.0,83589.0,6050.0,5033.0,5055.0,3021.0,2363.0,3000.0,125854.5,0.34959583333333333,4087.0,0.03247400768347576,0,0,0
230000.0,2,2,1,30,0,0,0,0,0,0,234521.0,228486.0,216287.0,215927.0,174259.0,174486.0,9800.0,8502.0,8350.0,6200.0,6500.0,6500.0,207327.66666666666,0.9014246376811593,7642.0,0.03685952831508257,0,0,0
70000.0,2,3,2,31,2,0,0,0,0,0,68174.0,68973.0,69835.0,66216.0,30000.0,30096.0,3200.0,3013.0,2141.0,1200.0,1300.0,1300.0,55549.0,0.7935571428571428,2025.6666666666667,0.03646630302375681,2,1,2
50000.0,2,3,1,42,0,0,0,0,0,0,44332.0,25913.0,19057.0,18788.0,18108.0,15256.0,8802.0,1500.0,2000.0,1000.0,2000.0,2000.0,23575.666666666668,0.47151333333333334,2883.6666666666665,0.12231538167884964,0,0,0
80000.0,1,2,2,28,0,0,0,0,0,0,49302.0,35916.0,25528.0,26034.0,26615.0,28173.0,1412.0,1425.0,931.0,1000.0,2000.0,2000.0,31928.0,0.3991,1461.3333333333333,0.04576964837551156,0,0,0
